3.350237529434734629e+00,5.263345437975257113e+01
2.369960791383598053e+00,5.144789405144778982e+01
2.187759298181325640e+00,5.225327506483277773e+01
1.786303687580102384e+00,5.155766793766453304e+01
3.645968332410459034e+00,5.255326380277708154e+01
4.618656735230069366e+00,5.007230549396880548e+01
5.168822520991237290e+00,5.140815562156024754e+01
5.508315327731906130e+00,4.938952953390465694e+01
4.061844502438752613e+00,4.737649524895272890e+01
2.944705972833340457e+00,4.643310573368820116e+01
2.615097694095787517e+00,4.523733276197889808e+01
5.184968337026208962e-01,4.637941420618230381e+01
5.042990744806808978e-01,4.798516627174706173e+01
5.251294257654810504e-01,4.852715649090865213e+01
4.088827041054087230e-01,4.747608589152717684e+01
1.786125587687952487e+00,4.927550227950820272e+01
6.838270417948743018e-01,4.960114995251865366e+01
1.688398187204071865e+00,5.042611912549877928e+01
8.845495659420145040e-01,5.131688975272107456e+01
1.291243003914036125e+00,5.234946108106658613e+01
3.932712886079245962e-01,5.187317340323910031e+01
1.168666899477256216e+00,5.166920459854193837e+01
1.911172141007239311e+00,4.956822122016379240e+01
1.178730937046202687e+00,4.782207214408923335e+01
7.165582649233210866e-01,4.708103283826525853e+01
1.605223434573818997e+00,4.934740727384870951e+01
5.071001660051749349e-01,4.928593275346401725e+01
2.539620799511602134e-01,4.936022742868804869e+01
7.950949182878495058e-01,4.981211598065574009e+01
3.048103876543815094e-01,4.811478742613979165e+01
5.173906706526114618e-01,4.952580670208372737e+01
3.599173718883499906e-01,5.108602197127816424e+01
1.482702576391472959e+00,5.011546322097088790e+01
5.807047827618111446e-01,4.977177502262619413e+01
8.875180446080179752e-01,5.045454623182862264e+01
1.351402016329759093e+00,4.994527457972240114e+01
1.063055884724871447e+00,5.176373710837270892e+01
1.163490399427191457e+00,5.323107355835571042e+01
4.290890198202191863e-01,5.655810328787516283e+01
1.302556276126168644e+00,5.642435533201050646e+01
1.035042347769673077e+00,5.666048511242144059e+01
1.718307553011327871e+00,5.675817484952285241e+01
9.695387533186613505e-01,5.757159138706957435e+01
3.712355066953222371e-01,5.661336872901560469e+01
1.588614293492417007e+00,5.566790761050840786e+01
8.898843360879850062e-01,5.618036242867928109e+01
7.590983528094141786e-01,5.695677448922637609e+01
1.436254374600522965e+00,5.516729469850217527e+01
1.583118084506573098e+00,5.657455092895205695e+01
2.101590652165884698e+00,5.806351382726253263e+01
2.959479529125516262e+00,5.587676927357183843e+01
3.522089116853549751e+00,5.878974666725767406e+01
2.240412500613405911e+00,5.799051150331312954e+01
2.205438182381769252e+00,5.813690896990722479e+01
2.691727429180665876e+00,5.641938001588181351e+01
3.035924955088401767e+00,6.000016830499669851e+01
4.153429109291614019e+00,5.999602694115142754e+01
3.596495819150968387e+00,6.192893573559680931e+01
3.813025744160753128e+00,6.258710168093914206e+01
4.326710023413411932e+00,6.148745837720931462e+01
3.921007018895646734e+00,6.121493900516347253e+01
3.810653130678413270e+00,6.097868603268756971e+01
4.052169398290110358e+00,6.207711207124044961e+01
2.889141947454696435e+00,5.960041532475934645e+01
2.668233754759623100e+00,6.216607660467284546e+01
1.430366019057543792e+00,6.172578536666880211e+01
2.095542605704022954e+00,6.267657959954153313e+01
1.341539877484718701e+00,6.196231363014864257e+01
3.375189739909500108e+00,5.978977466898570015e+01
2.767753151747852858e+00,6.100338159305943719e+01
2.365892501408364268e+00,6.183165698614412520e+01
3.103303347912092391e+00,6.146577784895800534e+01
2.668143011438008916e+00,6.065195433629961030e+01
2.931810642649139265e+00,6.099101800007809970e+01
2.464374070683877260e+00,5.992831450100946711e+01
1.287010182585390794e+00,6.070167643411667058e+01
8.500508529844944539e-01,6.073696308712963088e+01
2.627882688997342342e+00,6.246900653152790284e+01
1.596716453009792813e+00,6.138814420426667340e+01
6.549681604278679847e-01,6.233205494468016639e+01
1.762749826553873245e+00,5.969825171765891270e+01
2.675927463682474361e+00,6.044021722874078506e+01
4.707379496193840329e-01,6.230980715360072963e+01
1.756987057465750457e+00,6.206482215406572323e+01
1.209103751371182200e+00,6.266727585218497154e+01
1.728558067307241597e+00,6.397688575783252674e+01
3.843623036302295515e-01,6.299134812714105180e+01
1.148284884284352714e+00,6.097446184456654095e+01
5.016341638040742179e-01,6.200296120190336069e+01
1.203374110634239491e+00,6.225039913850881135e+01
1.009559732091472872e+00,6.351976015195117498e+01
2.328376493956094695e+00,6.194943642837359477e+01
2.394266604070035775e+00,6.147652431643008697e+01
1.219565534388709516e+00,6.284755374412064555e+01
1.393843817514184069e+00,6.384038025933692495e+01
8.957528768300277999e-01,6.610909690072833200e+01
1.418070058547924672e+00,6.521485272976669023e+01
2.265447975930169999e+00,6.589609160629896678e+01
2.506913895599028219e+00,6.606639147882069096e+01
2.382606043070872648e+00,6.417703748785906726e+01
5.448537652233494955e-01,6.676757958424198591e+01
1.081693650168921828e+00,6.302351029907541857e+01
8.848121429919709735e-01,6.605105674538177141e+01
3.003639278168514504e-01,6.583112492526873893e+01
1.879169272105148503e+00,6.403070542708863400e+01
1.173429889647026547e+00,6.441752838962023020e+01
1.542086908400817968e+00,6.571800363840596049e+01
6.804092337350799991e-01,6.656231022626360527e+01
1.229404543518528126e+00,6.653514321164904288e+01
1.357806579698949356e+00,6.638305988969915461e+01
7.294208238846366932e-01,6.642788443777901364e+01
1.296141087583069895e+00,6.695011118632361047e+01
2.116154434774761839e+00,6.452596809117287080e+01
2.528766314755803268e+00,6.251067989599668095e+01
4.201988838156852424e+00,6.442903764935134348e+01
3.393523789583213990e+00,6.306995627182541142e+01
2.829070791791186146e+00,6.237474501177604225e+01
2.489700506177209505e+00,6.268516092138671070e+01
3.734606538463496328e+00,6.319312080403588539e+01
4.637849680099431993e+00,6.346565278068869276e+01
6.953255957186467384e+00,6.332747326079866212e+01
6.060794675447961133e+00,6.193884731263227650e+01
4.281842956826936053e+00,6.144198718239426427e+01
4.637204122682818230e+00,6.301587780234006431e+01
5.306904533505935717e+00,6.259693075633795445e+01
4.462145374417469057e+00,6.413812379284580345e+01
4.538606165628884526e+00,6.468779186466051101e+01
5.073833069660672379e+00,6.591449634285542913e+01
5.888384208625760508e+00,6.562415489676361346e+01
5.929497082479836756e+00,6.579674701968622230e+01
5.677360301097722051e+00,6.480225900761961100e+01
6.938824046661093092e+00,6.650412948915069933e+01
5.901061443814514362e+00,6.749193798683441514e+01
4.611232380049753665e+00,6.775859460634831066e+01
4.966349582834646448e+00,6.833327758269741992e+01
7.205977822481671957e+00,6.775032063141490823e+01
4.961478790073957867e+00,6.772628374009093477e+01
4.383958084773176722e+00,6.748399965576798820e+01
3.989147847675323710e+00,7.019566509769039442e+01
3.550997506684364868e+00,7.286614353447664882e+01
3.778284040496345586e+00,7.165015808606153769e+01
4.793888438933031182e+00,7.286409380929427471e+01
6.630236646435764492e+00,7.319585588609766091e+01
7.068028193989062125e+00,7.212102614417560176e+01
5.696288719441543691e+00,6.946041885046362552e+01
6.341223629786135518e+00,7.117825276334869500e+01
4.665353815241750191e+00,7.254091071242730493e+01
5.619936690806084378e+00,7.276240153590291015e+01
6.305552313707564416e+00,7.251731030252744858e+01
3.867069537570304583e+00,7.200670219442743303e+01
2.405748325445226765e+00,7.218342879145193081e+01
1.616364564045097429e+00,7.004228744423448916e+01
2.391062892778524684e+00,7.118604506063948634e+01
1.260548217888382228e+00,7.071986669507607814e+01
2.432811964889097567e+00,6.987566059578634281e+01
4.626349672606331787e+00,7.077819678541958126e+01
3.771380251533522188e+00,6.930551900565221501e+01
3.470124517321431679e+00,6.848168347042378912e+01
4.462949031078577988e+00,6.847740235082254401e+01
4.811456045336327314e+00,6.771389728278116138e+01
4.557027433516455339e+00,6.819235287984272986e+01
7.257113185348407214e+00,6.567880031763203874e+01
4.867771466083803844e+00,6.583925008732704498e+01
5.216966230675313732e+00,6.485657683148559727e+01
4.603399975395380928e+00,6.582621715122066064e+01
4.608031209185259769e+00,6.703383083144683496e+01
5.474906943113417412e+00,6.749009553046028032e+01
6.173509539047691064e+00,6.728220356878712494e+01
5.136958399616386117e+00,6.659866268433836467e+01
5.383632917100077186e+00,6.693324789734082003e+01
6.422913001085780671e+00,6.547655230709266050e+01
3.291520943057482551e+00,6.454009822605202373e+01
2.845404340072719584e+00,6.327890841387691268e+01
2.735300506855107727e+00,6.448896624317997350e+01
1.838427283736034923e+00,6.478239008010656619e+01
1.352631943660513869e+00,6.616730482846161010e+01
2.661400478747137033e+00,6.442479941299303903e+01
1.053927912476139372e+00,6.547497033678290279e+01
9.352264883322521927e-01,6.638839521583987846e+01
7.010456981573608415e-01,6.561407559799428668e+01
1.081296345628756761e+00,6.563504972470026644e+01
5.289883610488813614e-01,6.501784335583585062e+01
1.483127714425790833e+00,6.652328979732550351e+01
6.067105057494277531e-01,6.635099975064490252e+01
2.921228234361530784e+00,6.693885017510693558e+01
5.743691123512439933e-01,6.657065931033690731e+01
9.143920803792752183e-01,6.718766921648071389e+01
2.401895776597150256e+00,6.636777545987939675e+01
1.150529290584086262e+00,6.637342791586640089e+01
4.286655781562419776e+00,6.669556543104440038e+01
8.789943562534405785e-01,6.594645883590339963e+01
6.089484513921251674e-01,6.442745773163014178e+01
1.260758060825731386e+00,6.268160944040724303e+01
3.290530215651709778e+00,6.301288858222741140e+01
3.962384979750794400e+00,6.387555161267620463e+01
2.318316694569344527e+00,6.251585546883178779e+01
2.575423734670806653e+00,6.218731027918502008e+01
9.243279985919308217e-01,6.323857349394030791e+01
5.024205088517494922e-01,6.321523557914436253e+01
7.145700000773463900e-01,6.188811035128204452e+01
8.376333001056139871e-01,6.293321804746246784e+01
7.138693453851684412e-01,6.260203450446835660e+01
2.391765928250227269e+00,6.224909560982489154e+01
3.529384602069556731e+00,6.222171601096384563e+01
1.636218215056310710e+00,6.281440428585398195e+01
2.265077957475218340e-01,6.148722552819751996e+01
8.101771141645153218e-01,6.624750797997447194e+01
1.730796065947194817e+00,6.378466197225039025e+01
1.102543383927489407e+00,6.320389841871281789e+01
1.106949941201765153e+00,6.270050648820146932e+01
1.369257298095922337e+00,6.329679313156069753e+01
1.001912505554632959e+00,6.687449218051204980e+01
1.921400856823179737e+00,6.704765089658897637e+01
7.948131055497702491e-01,6.795939494003827974e+01
4.387308416338749906e-01,6.972166860478913009e+01
6.782474202986421563e-01,6.934656111788288513e+01
6.685018843091259377e-01,6.804621668834654713e+01
4.409914790777569871e-01,7.028379255213943111e+01
9.270932204314532576e-01,7.075278964928429559e+01
2.673062308110036867e-01,7.118949485415716083e+01
7.880140502168309080e-01,6.622941364629824079e+01
2.366821606813152568e-01,6.542391068824551326e+01
5.832767747358019728e-01,6.614657212700797118e+01
3.137750516018287250e-01,6.735200720303780031e+01
4.937194307997102571e-01,6.956081521271626400e+01
7.943147222393645013e-01,6.962537527722452069e+01
9.185575519163443614e-01,6.851755921625661472e+01
1.250528884644096506e+00,6.897376668814021627e+01
1.631831545580066045e+00,6.935706241826997598e+01
8.628865394288225410e-01,7.025653834848527879e+01
3.127293734518108992e-01,6.890126480336267889e+01
3.143703082498620072e-01,6.957591201824521931e+01
9.580308909881144475e-01,6.992595203726685327e+01
1.257363426478910862e+00,6.990099879383916459e+01
4.640588945483834493e-01,6.902949381252842898e+01
6.198520297538742119e-01,6.757801681802935434e+01
3.636623659787909801e-01,6.985866210142479815e+01
4.163792302174643134e-01,7.121957281187276578e+01
1.435572188891602874e+00,7.082113673932153119e+01
2.476762310072454287e+00,7.071985222071045030e+01
7.654846032770624698e-01,6.999972221992905475e+01
3.952223710619544583e+00,7.040328151250258770e+01
2.680034976406137304e+00,6.955795076121616205e+01
2.093447677117556527e+00,6.806049636309606399e+01
3.021657912793693335e+00,7.033449352171950864e+01
1.852101407411807399e+00,6.952740831560028312e+01
1.470581232915794789e+00,6.995969386479148966e+01
3.662050301506217576e+00,6.918000520881405180e+01
2.924073515898444775e+00,6.816702858577225754e+01
4.469206900399833593e+00,7.065430534877253876e+01
2.576344646336210964e+00,6.836791495251534911e+01
2.889557548970009826e+00,6.754394351027519861e+01
4.910878671130326723e+00,6.859540520692912935e+01
4.929768132122861246e+00,6.897361571416253412e+01
4.490461923036720648e+00,6.866156266666476427e+01
5.183476782799156801e+00,6.965243178023106907e+01
4.000831425022278509e+00,6.943646164674247245e+01
4.579399314453654668e+00,6.945179799512696661e+01
5.132532092184349359e+00,7.392258401350339625e+01
3.035126636833965552e+00,7.511686825873779583e+01
3.849115843010959992e+00,7.315559530865975546e+01
4.218731542937293355e+00,7.516655512684013729e+01
2.891700219741836886e+00,7.599967669558186856e+01
7.991006549906326306e+00,7.524087014197189660e+01
4.948850740206879095e+00,7.501518642777054424e+01
3.853696191941234250e+00,7.540420424991788195e+01
4.024261664250977866e+00,7.470388296632681602e+01
3.429685113506445671e+00,7.370787154707788602e+01
2.640696540719043472e+00,7.521779947328809612e+01
4.858703462384955429e+00,7.529894871480128415e+01
3.769987606676245662e+00,7.542663348807791124e+01
5.166987945556656747e+00,7.660973609929368422e+01
2.013196620945734150e+00,7.519086363985530852e+01
1.477340836580339323e+00,7.339872789855154167e+01
5.693397863057753083e-01,7.755981582183393641e+01
2.189436953265504471e+00,7.617385395451711361e+01
2.301337290896900090e+00,7.789599964377116237e+01
7.607791747067903509e-01,7.854942788532376596e+01
1.691880452065476215e+00,7.987374888587800115e+01
1.322678506626725481e+00,7.829766310704920329e+01
8.811938326777560837e-01,7.972444041296165551e+01
2.525914909238449191e+00,8.058022781387924738e+01
2.197925420205294689e+00,7.898500570810222143e+01
1.933658376822034342e+00,8.057714479272173946e+01
1.052137414364914481e+00,8.087402869241167025e+01
5.936514044409453295e-01,7.809034239908132236e+01
2.016140071937753575e+00,7.885004488728910133e+01
3.493893808720479832e+00,8.134948784982199754e+01
3.589099729255668780e+00,8.142200119445890039e+01
3.185906968978095222e+00,7.887024650294033279e+01
3.740179050855838128e+00,8.071416387376594059e+01
2.972884619879608614e+00,8.066084126350271788e+01
4.731554092423860602e+00,7.949997830963484091e+01
4.894467090396286579e+00,8.150936464640668078e+01
2.126830721900284882e+00,8.205246788387202628e+01
2.433816317565007381e+00,8.220034558937943814e+01
1.866223574818480557e+00,8.407611653368265081e+01
1.558638210632155685e+00,8.313169609451978204e+01
2.194594588120553524e+00,8.432787927520671190e+01
1.302022982881957613e+00,8.379348670734455595e+01
2.250655911988233004e+00,8.022693581144343966e+01
1.312403021749535492e+00,8.400642266462114094e+01
5.262136766070851790e-01,8.383721024894882135e+01
1.314364460351910013e+00,8.564483679094725233e+01
5.076695749362442056e-01,8.368268815188591248e+01
3.728955924307260084e-01,8.507276159318129771e+01
3.476131715738111083e+00,8.534180188719628291e+01
2.400753021236372131e+00,8.452463741516353934e+01
3.290313522089288734e-01,8.632092277019413018e+01
1.869772376665854496e+00,8.663280405441670950e+01
2.599629286926514737e+00,8.598449932239502402e+01
2.835410525345488431e+00,8.432173591694687786e+01
6.801469777338852163e-01,8.337105718695499945e+01
4.380387262006822935e-01,8.527450289034919706e+01
1.140967258170666687e+00,8.313184293741784359e+01
3.116781161698570557e+00,8.544637798370676762e+01
4.700895956075025417e+00,8.539712985491517827e+01
3.019701591445242084e+00,8.346305093462287061e+01
3.413007161113679189e+00,8.422998407243503038e+01
3.391999583354417425e+00,8.528207698490942335e+01
5.616302288484025240e+00,8.454837391242875810e+01
4.877289972549923469e+00,8.347081059395492275e+01
6.013633762288661089e+00,8.364636636753027688e+01
6.653457559122062825e+00,8.408548360459865023e+01
6.862548485636634332e+00,8.403324180968249379e+01
5.394806780100900312e+00,8.443915077766276056e+01
9.797149382567067022e+00,8.253941975444212176e+01
5.649050653629630325e+00,8.324005480454462713e+01
4.865846484492164059e+00,8.222560790465878711e+01
4.600066216067654423e+00,8.211255435599532859e+01
3.313675106740840537e+00,8.309437605033343743e+01
4.316788733149712343e+00,8.207225516583653757e+01
3.825434804419661994e+00,8.278756732917854322e+01
2.395508023023837474e+00,8.388174685222524829e+01
3.672784079486216324e+00,8.272026200530183360e+01
3.263624011393209567e+00,8.298907181516655385e+01
4.066260297562796500e-01,8.294372244853495602e+01
2.512110856259559100e+00,8.244215982652082175e+01
1.365333192650657779e+00,8.226713972920367723e+01
2.075658502218315160e+00,8.387907156112632379e+01
4.789777623666563677e+00,8.347834311489860681e+01
4.100115727678964817e+00,8.475393894130468198e+01
3.978678638584719707e+00,8.347308764597080710e+01
4.337163765821731687e+00,8.465098183954043520e+01
2.870931029705419135e+00,8.396008538620426975e+01
2.624861742783457963e+00,8.471655283831378824e+01
4.351501665525440821e+00,8.478311544791249332e+01
5.524743087103617611e+00,8.270091006150613566e+01
7.572315013249144577e+00,8.503077116778777622e+01
6.266192077305316133e+00,8.456035618129516251e+01
4.355783939595797349e+00,8.417688248363097614e+01
2.863816800414259234e+00,8.455288735590787041e+01
3.457069798976928787e+00,8.589061738334605423e+01
3.489961376386468750e+00,8.540118506246530217e+01
4.359256787966125479e+00,8.479632968473026722e+01
5.801637572889459804e-01,8.502438363685450895e+01
1.183198789213826263e+00,8.503347168698387293e+01
3.041110738159078952e+00,8.677103977560354053e+01
2.259461593762486675e+00,8.417870578271255511e+01
9.930200788296853487e-01,8.457562892654486575e+01
1.168521080187756578e+00,8.453846052854761695e+01
1.551392714777006576e+00,8.340549977189108688e+01
3.953289132012162699e-01,8.327955727518305196e+01
1.304980279428325396e+00,8.395613835355193544e+01
7.127558880457561807e-01,8.317181151670108363e+01
4.672742773366185265e-01,8.446568899977494027e+01
2.937786448358864488e-01,8.354985015110086977e+01
1.041037939956737546e+00,8.346624627017219211e+01
1.589935100947131419e+00,8.210492248156529627e+01
3.729212430028411074e+00,8.290004435103796254e+01
2.256756059449287921e+00,8.421426431918125388e+01
2.670208978890781459e+00,8.590675811544049623e+01
9.778677598029337226e-01,8.601318889369917997e+01
8.582912742616390922e-01,8.682082173240436873e+01
5.320864045721057645e-01,8.566472109292234904e+01
1.757736277217652798e+00,8.612069485473497821e+01
1.979278436471748392e+00,8.237129834070697143e+01
1.676908157030456037e+00,8.424994217890456127e+01
2.385494692563201902e+00,8.810104438530463256e+01
3.954398142961678797e+00,8.610228055578177475e+01
1.457478157335805546e+00,8.735727372259302115e+01
2.147777360903751376e+00,8.877296671549180473e+01
9.943731485852547181e-01,8.823751952559716472e+01
2.028669097142084432e+00,8.822373417678007002e+01
3.861756002435939306e-01,8.736492006911751673e+01
1.985488561169917121e+00,8.732341623265600106e+01
2.784580404755769401e+00,8.717432396581330067e+01
1.929066152741616635e+00,8.709835897790490833e+01
2.938448438945640007e-01,8.742343164777236098e+01
1.298517058720645601e+00,8.728918658012074161e+01
9.060365079342498351e-01,8.768725219521979852e+01
3.354705296166936024e-01,8.871781232307539256e+01
1.033282078474582422e+00,8.660356811017928180e+01
1.529000463662347098e+00,8.740121734134835663e+01
1.463720107552166860e+00,8.822053859295252209e+01
1.117988277663114927e+00,8.621643159221515873e+01
2.481240887127281081e+00,8.811398873858750846e+01
2.163497263557914163e+00,8.763616607335846709e+01
1.047970913586134589e+00,8.858238086283193979e+01
9.902413786167784115e-01,8.644988032055358929e+01
1.617932363048603328e+00,8.733096310336752310e+01
4.665986997208778631e-01,8.815690864858041209e+01
6.196866447643175624e-01,8.888946025618356828e+01
1.704607533261177199e+00,8.649743462881446021e+01
4.288595381074378765e-01,8.885263158969000585e+01
2.285698515634426720e+00,8.649730754348466633e+01
1.485512272980095361e+00,8.602816651975135187e+01
4.921143440758246612e-01,8.411129310608080800e+01
4.690179391224185146e-01,8.783291519241844014e+01
1.614367702904591528e+00,8.452567721245945620e+01
5.076835517921117757e-01,8.276817454402433327e+01
8.623885985667216758e-01,8.487992598008611367e+01
1.073333301132479711e+00,8.600993584998673214e+01
1.112165356072220002e+00,8.602106690866087035e+01
2.356613506210522846e-01,8.425190748484834558e+01
7.423365172135369949e-01,8.675866176807720365e+01
9.176942777261428708e-01,8.757950057905148356e+01
2.096205008901520728e+00,8.718159872224633489e+01
7.072726445130353978e-01,8.501586022509036411e+01
2.625694743783466012e-01,8.551363844008764659e+01
1.132874294306306151e+00,8.594888707622615698e+01
2.266038919040761712e+00,8.391013289637875516e+01
1.740920338036843207e+00,8.455000558265335542e+01
1.493253695740532683e+00,8.266530797816143661e+01
5.555036205983748809e-01,8.385930220700495852e+01
1.754678430952609558e+00,8.421970687105137188e+01
2.136860633902614826e+00,8.426933650005658194e+01
3.522085635602603126e-01,8.624980218235687346e+01
1.236634785109711920e+00,8.638205779458921540e+01
1.803116235229599962e+00,8.444348894707185593e+01
1.828848195542241539e+00,8.649519941054894900e+01
2.152017529520813710e+00,8.664655567452803098e+01
1.571968026040574173e+00,8.774394097425252426e+01
2.294294357091713477e-01,8.784959481899457501e+01
1.580584032630356184e+00,8.943511318299958646e+01
4.629941197422632326e-01,8.784111367687064842e+01
7.549069788537424719e-01,8.750955983551152428e+01
7.595763772367758460e-01,8.793365438672579160e+01
5.234553470688254606e-01,8.765189556762702239e+01
1.640997362373928015e+00,8.764125524998225103e+01
3.352863658533116187e+00,8.772252000534601279e+01
2.581995697219168662e+00,8.691759198637666373e+01
4.414948637443812385e-01,8.744190906355277093e+01
6.084531057562819756e-01,8.692781971511531935e+01
8.645831534234764693e-01,8.729782172887757952e+01
2.578150299843375404e+00,8.862884911924976450e+01
2.594463718789854489e+00,8.978423635383752810e+01
5.012604176826721769e+00,8.757398851811959162e+01
4.119198080563493569e+00,8.833528630937814796e+01
4.461827775077536806e+00,8.627121753179305585e+01
3.694138835804674059e+00,8.708697466332587567e+01
5.971250457375545828e+00,8.918639420564905151e+01
4.723142911158779711e+00,8.844586998951447754e+01
7.989206272219797178e+00,8.826909221584402587e+01
5.448120610521693052e+00,8.871006240072618709e+01
6.233118389947756022e+00,8.717197687721387922e+01
6.845048833949491041e+00,8.675564840793913390e+01
6.847905272447018632e+00,8.491732945870475646e+01
6.008996143619088848e+00,8.445913933401246254e+01
7.513326336043300913e+00,8.741001508272252352e+01
7.386370916515870633e+00,8.634726196967999101e+01
7.307606279224942547e+00,8.675944399258715123e+01
5.963031302610705353e+00,8.838379639007061428e+01
8.714715618972766364e+00,8.853394016374896580e+01
7.579365476233226318e+00,8.944764241105112035e+01
7.649351798639401956e+00,8.961773734011968884e+01
5.711404682099318286e+00,8.988095001346749768e+01
9.475495954007818966e+00,8.733832153542896037e+01
9.000881608985293880e+00,8.419386551760560167e+01
6.212922228017700554e+00,8.408438623281985258e+01
5.486927559353714123e+00,8.375707961537395363e+01
5.994731394096240784e+00,8.649547030891892518e+01
8.245201458344338263e+00,8.411976838407321111e+01
6.667506655346204347e+00,8.576784717830399529e+01
7.159889107960687227e+00,8.253935517164190117e+01
5.258492671020573717e+00,8.332215332074815706e+01
4.220305907384633848e+00,8.504423768997556010e+01
6.421750403640046123e+00,8.414790239907962643e+01
6.079807927261787093e+00,8.594500409233452842e+01
5.057068497080053682e+00,8.762641371940726742e+01
6.848602786016335209e+00,8.711510088403159102e+01
9.743689294622152275e+00,8.643159728175403700e+01
8.402405023201961143e+00,8.673437142340759465e+01
6.706606420512585487e+00,8.807191289464471140e+01
6.680102381431762382e+00,8.896512210873676452e+01
5.842370836698471237e+00,9.012984304231306965e+01
5.982778675997279194e+00,8.911614619216791766e+01
4.841013786755856252e+00,8.860298360529155559e+01
5.314872193675015843e+00,8.794598076254490593e+01
5.782772082854174656e+00,8.783450268068862954e+01
7.263132359250571213e+00,8.664582400138982621e+01
5.897584845392036534e+00,8.774761381329717835e+01
5.859783692254649345e+00,8.615435341003237113e+01
7.258688566673177966e+00,8.706831324079908541e+01
7.448718208587241207e+00,8.583641980340034650e+01
6.893803431879827137e+00,8.730830732274790762e+01
6.545657572746288011e+00,8.846246307331668390e+01
6.079363192764970059e+00,8.687701737091636289e+01
8.410378617832943604e+00,8.603437568015752390e+01
8.775983295849599131e+00,8.752755456930719902e+01
8.768206432978203679e+00,8.782015793420849548e+01
8.926100609476511849e+00,8.701888010916675853e+01
8.228060873773642925e+00,8.716541934082711407e+01
8.437671350471187992e+00,8.636155564365728310e+01
7.558008009715354802e+00,8.651437994928102171e+01
8.160305965571682307e+00,8.721711628884712297e+01
9.288134755425790701e+00,8.720968328872443465e+01
7.769071736911754122e+00,8.659233688941394291e+01
7.507146332521358545e+00,8.349833137715081932e+01
6.646460800265956870e+00,8.355163638267937642e+01
6.761813954111478786e+00,8.660987954156125568e+01
6.340287893206898673e+00,8.726030057806462992e+01
6.965538878938204448e+00,9.056212545585961493e+01
6.464653512602273722e+00,8.928956922106540617e+01
6.677682039992105523e+00,9.053513286510728619e+01
6.595668081569766805e+00,9.027540659170010429e+01
7.735437767902146433e+00,9.120480321350669328e+01
7.165029969697804368e+00,8.887898028085096769e+01
7.872428728594938363e+00,8.973172426391957401e+01
5.499024704361517912e+00,9.046237972232007962e+01
6.128740960922477221e+00,9.071777936613578674e+01
6.777632782192309691e+00,8.907947326896295692e+01
5.113609807766783533e+00,9.069181293869795013e+01
5.091122641846556718e+00,9.175603544495088215e+01
5.683310237647604346e+00,8.928191089580995765e+01
5.742609067381017063e+00,8.898697902221368849e+01
6.434016855048732886e+00,8.916129024840988393e+01
8.143390673752481490e+00,9.105685826564391050e+01
6.980905863306932524e+00,9.061965659437792908e+01
6.869818889648771076e+00,9.086556817667691632e+01
7.920339320610326084e+00,8.804268559036496811e+01
9.118949740199107978e+00,9.032886007586733967e+01
8.137518547122091661e+00,9.232841634244408624e+01
7.449686017930245541e+00,9.109012178032996587e+01
7.237128133494567628e+00,8.999750061966689429e+01
7.068018298711028713e+00,8.882838746661698792e+01
7.226933039572805306e+00,8.847683329053631951e+01
6.817474210554645531e+00,8.709572246515097049e+01
