2.241307014850705825e-01,4.365928378057883918e+01,4.480453879618278279e+01,1.090674713375868663e+02
2.206587723976504822e+00,4.259973574910077332e+01,4.176068077285702174e+01,1.073447375181351902e+02
2.553232768233773431e+00,4.063073827350928724e+01,4.153801872976551124e+01,1.074795607605269936e+02
1.465469050528701578e+00,3.940426348848227889e+01,4.343800061439732474e+01,1.072780478196602161e+02
1.605083845858843450e+00,3.872999450804453403e+01,4.104333192066337688e+01,1.063324412825303114e+02
4.073146788346452274e-01,4.061740375912494727e+01,4.314359058369006306e+01,1.049786314278544097e+02
1.221630561315480312e+00,4.071555431314824602e+01,4.683036891495058285e+01,1.062768023501003682e+02
5.431314072589729092e-01,4.114830579620388562e+01,4.404951389495735015e+01,1.046804921405003341e+02
7.078567019299519814e-01,4.243076271846386760e+01,4.332794564840964568e+01,1.029020981555689218e+02
1.331449188641783410e+00,4.222078238082054469e+01,4.213796505236116019e+01,1.018919694044075186e+02
8.608679896478242943e-01,4.357851781996421892e+01,4.495748742194615488e+01,1.017889039331227252e+02
1.188699681654735496e+00,4.276606724407947269e+01,4.505005321309123190e+01,1.012986154138370267e+02
5.633061170541836526e-01,4.285706372736024150e+01,4.616230447207301069e+01,1.021417978626011234e+02
7.885236374818208605e-01,4.427694907565742710e+01,4.552674717461364651e+01,1.044293510799578542e+02
1.292244136093201545e+00,4.425996639952972345e+01,4.339847794104584011e+01,1.035798561944809819e+02
1.312448598178613590e+00,4.327719962532081865e+01,4.491954850395458010e+01,1.028114019607856164e+02
2.059900941267533536e+00,4.378867297074678788e+01,4.290020787853188011e+01,1.059126347327589173e+02
9.179933233191628350e-01,4.612307739632849746e+01,4.552367347936282016e+01,1.064472751701747200e+02
6.128178734508241687e-01,4.578379455048953872e+01,4.623229668814754945e+01,1.124539205330157614e+02
2.191412894448560300e-01,4.576159821332051081e+01,4.432154422478782863e+01,1.060981001540628483e+02
3.872380411596658134e-01,4.546759127795087352e+01,4.386388146948749522e+01,1.057726066847511817e+02
5.688804076127220721e-01,4.421897832742862988e+01,4.384894142845327991e+01,1.076399584723118892e+02
5.740553453146546303e-01,4.564970154884562703e+01,4.438981054863776166e+01,1.097361432496633853e+02
3.500302868296840120e-01,4.449096636963179208e+01,4.608960996195688864e+01,1.096772281908625644e+02
1.801872954406967153e+00,4.253138579361230143e+01,4.524827557153559354e+01,1.099755833121960080e+02
6.642423699698827289e-01,4.374866770758976031e+01,4.452055210932261531e+01,1.106467345215162936e+02
9.042394758234250096e-01,4.377188471401211700e+01,4.453250413498322757e+01,1.081540560995028670e+02
1.433234067340465989e+00,4.357540971964203180e+01,4.317274333991322521e+01,1.072103434509490825e+02
2.319549302590832696e+00,4.520285097304869026e+01,4.019877540465947163e+01,1.073536935272976933e+02
3.157109926764594565e+00,4.679985268813634036e+01,4.071412841152275774e+01,1.081302298753524269e+02
3.119174626118666360e+00,4.294292157384854391e+01,4.274590569652374938e+01,1.045681896830579518e+02
2.774640172474953204e+00,4.496254170906569669e+01,4.222334411668217058e+01,1.037886689851663391e+02
2.029780782359746016e+00,4.489945950157709120e+01,4.228101775492020664e+01,1.032154437230449702e+02
2.937527206654947154e+00,4.631227844665239246e+01,4.251260498878432514e+01,1.005680314145058674e+02
3.241930234647025344e+00,4.500277272575464593e+01,4.195597415018721676e+01,1.007572950594378938e+02
3.846662224964229715e+00,4.900501269968351892e+01,4.208365645943250399e+01,1.007139905040246930e+02
4.982661728232264942e+00,4.874791719442654880e+01,4.096553924010679992e+01,9.899765462245362357e+01
5.133314790676285710e+00,4.955654188232065138e+01,4.105488362764473464e+01,1.011408117188609026e+02
4.770914665783960729e+00,4.906963631230211575e+01,3.976034016568988250e+01,1.055445793691796581e+02
4.182673970739471336e+00,5.028573258493308629e+01,3.844544023824368395e+01,1.058808080303016226e+02
3.515948152899338819e+00,4.948353629106433971e+01,3.881704643045769387e+01,1.041164018858419524e+02
2.706126689472809321e+00,5.107553819679615259e+01,4.058628508313946526e+01,1.029221857560796423e+02
5.079112975612910752e+00,5.098843251018944756e+01,4.226005802004225131e+01,1.044537085466803461e+02
4.947157785550431619e+00,5.102280839972502946e+01,3.980520105420967525e+01,1.051044278416669755e+02
5.235980985804658872e+00,4.950365844980145624e+01,4.141102093419044650e+01,1.042655550568668730e+02
2.769763281324413740e+00,5.052742785898345090e+01,4.310447935232450334e+01,1.055201369289613211e+02
1.952048712982231038e+00,5.193651937137980212e+01,4.396933628142663508e+01,1.047196245033503317e+02
2.390930427924870649e+00,5.351688123220251470e+01,4.414508931691167248e+01,1.045636041992573126e+02
3.472983651391084337e+00,5.076036851019170371e+01,4.421863713510357030e+01,1.029694144125640349e+02
4.569552943202203288e+00,4.974754091999733419e+01,4.482906422785239187e+01,9.953312775945126134e+01
1.212690485686932274e+00,5.269441054111270972e+01,4.520825755000454649e+01,9.893007746831034410e+01
3.055534332247132223e+00,5.272605774873253637e+01,4.596081127430634439e+01,1.008378775041692137e+02
2.039326955136731900e+00,5.285083545987002651e+01,4.518723044611210327e+01,1.027458874206013064e+02
1.427081698685584321e+00,5.216406017046742960e+01,4.547861879364993598e+01,1.012381957040826421e+02
4.179485955596656810e-01,4.939212631816722165e+01,4.365511213127845025e+01,1.016978923182764873e+02
1.718331868104351789e+00,5.103845302361926883e+01,4.461064389229925808e+01,1.023969629297038892e+02
2.476278903237683515e+00,5.341258027458918178e+01,4.402062644193728147e+01,1.056493085950672963e+02
3.598901873548695285e+00,5.407590072858666019e+01,4.511311739832481038e+01,1.048594140724441814e+02
2.403281259151988536e+00,5.207269392122975660e+01,4.395148989513572957e+01,1.074508537193906506e+02
1.869218589520968310e+00,5.112872328345417117e+01,4.342892989408611726e+01,1.076163555053326490e+02
1.643463313024920769e+00,5.027847668072710974e+01,4.177277094442565186e+01,1.081225652053943378e+02
1.564310649820403132e+00,4.882158914234796754e+01,4.086025668237926567e+01,1.077420898939104177e+02
2.062205480475880481e+00,4.977234763314448429e+01,4.237335208124430608e+01,1.085637112274259408e+02
3.504145492989514943e-01,5.155600333369715571e+01,4.089415844442127224e+01,1.075359932571559227e+02
7.080954893721754795e-01,5.429797239287814392e+01,4.068909377917090353e+01,1.107150889788601376e+02
1.097888568277970434e+00,5.585277215804095619e+01,4.174464526558146105e+01,1.110995910676938507e+02
1.125271499362964667e+00,5.521304464088652963e+01,4.308126592922478437e+01,1.102212365306979649e+02
4.747035617700665067e-01,5.310219337257827021e+01,4.326702123281975076e+01,1.068893569677341731e+02
1.423749121869220424e+00,5.265311010391288704e+01,4.302911569802808600e+01,1.081639865570077745e+02
1.402528277192260031e+00,5.337841412005543162e+01,4.491020678645492126e+01,1.094119199781276848e+02
1.940645396524487643e+00,5.199577007470539769e+01,4.502374284782062830e+01,1.082013970427082086e+02
1.756420589878194827e+00,5.009769457430597583e+01,4.479734782732442966e+01,1.078450393204470146e+02
5.944245269646666330e-01,5.041620315015797615e+01,4.571423088999014084e+01,1.096623622195136960e+02
6.457496722338578188e-01,5.157261523044077478e+01,4.277329450304110026e+01,1.081046171881079800e+02
6.411623763832174916e-01,5.183733565164583013e+01,4.328749127267846575e+01,1.065020086844393887e+02
1.776050811402589025e+00,5.288646709471291274e+01,4.671467837539820778e+01,1.077655858350099436e+02
2.163126724601981632e+00,5.337725721251310063e+01,4.705427772401409925e+01,1.051521133421326084e+02
3.727182949552143576e+00,5.426596888276974084e+01,4.726596099242053128e+01,1.054137103896260328e+02
4.085098438958927325e+00,5.492000744219421904e+01,4.612590358426393777e+01,1.049142317142488565e+02
4.614990373560261538e+00,5.334824441933107408e+01,4.564344166994779783e+01,1.068291892907592882e+02
3.594594103059944423e+00,5.300904610707184617e+01,4.482462707810197600e+01,1.086670490139237160e+02
4.274341873245226076e+00,5.219666950629431312e+01,4.434441738465462635e+01,1.075406338091019052e+02
4.092649974398124613e+00,5.291704362457636535e+01,4.023699951242083017e+01,1.070586397950698370e+02
4.237456635114217995e+00,5.153762746366116687e+01,4.189428816151409762e+01,1.094940620882428561e+02
3.218629388193745999e+00,5.314308829465234396e+01,4.221929535453967475e+01,1.099528646090763431e+02
2.420413347438752361e+00,5.162333983789370251e+01,4.119392883536745131e+01,1.125331749001966415e+02
2.342341977694450073e+00,5.522841913809492098e+01,4.497900928396724396e+01,1.131170349297027542e+02
8.556485802609575808e-01,5.378791414520376435e+01,4.548621210667392489e+01,1.124433260555107097e+02
1.452402683761037316e+00,5.425038790755878182e+01,4.393108485069986813e+01,1.149277933493228687e+02
1.946550042566550287e+00,5.634299777036191159e+01,4.517911062712081360e+01,1.149613887883717638e+02
1.545141504304851976e+00,5.536314825286629571e+01,4.628446328968664147e+01,1.174682013708894885e+02
2.111766428280649865e+00,5.542328473669797262e+01,4.368020257314261556e+01,1.151940850654790154e+02
3.021133901015033985e+00,5.367732405545876873e+01,4.361194903036358284e+01,1.179429456641219645e+02
3.735787370207020786e+00,5.318651106017349406e+01,4.420073160178885985e+01,1.202467456408655408e+02
5.455679231425489384e+00,5.404401913248518952e+01,4.375144017810141861e+01,1.175443209665339310e+02
7.197404438583886233e+00,5.206904857034759004e+01,4.416484782077269955e+01,1.189493607326131155e+02
6.024465433092323075e+00,5.205028697422716277e+01,4.236993174955030383e+01,1.158624442120231492e+02
5.596078133231728202e+00,5.130162322161729804e+01,4.493204432480355592e+01,1.168438536681625379e+02
7.075749586250760004e+00,5.303931920130337119e+01,4.733125921299670580e+01,1.163503880967881088e+02
8.614696204319779227e+00,5.237723888835677855e+01,4.862833633267369748e+01,1.187781280858485360e+02
9.462517477323634907e+00,5.099291416279316991e+01,5.047815770648959699e+01,1.164705156042521708e+02
8.320857696739997422e+00,5.129010882878823452e+01,5.078157287940155840e+01,1.160603697218489998e+02
5.822031586697319128e+00,4.956524106338552116e+01,5.145764626763909177e+01,1.167065386563330804e+02
7.537162052837395265e+00,5.231819653787159297e+01,4.984375978725422129e+01,1.170823958842170782e+02
9.028974877976008173e+00,5.145575242469745092e+01,5.001387826269626657e+01,1.190701242295462237e+02
6.674930576386294057e+00,5.117607809379054373e+01,5.029039163815406965e+01,1.195555388526011598e+02
7.464878689177934845e+00,5.259888100260630495e+01,5.221638502241818003e+01,1.170026147096627227e+02
6.645677265875029605e+00,5.297014710252398118e+01,5.313738222092830199e+01,1.178273405913542717e+02
6.527223701947610479e+00,5.373144953606772134e+01,5.578537278786925668e+01,1.192203998714050641e+02
6.203052969560078900e+00,5.216512629802342360e+01,5.500761727864979633e+01,1.194107307484874809e+02
6.747857738569868147e+00,5.341997161064840327e+01,5.537708303099714158e+01,1.208174023988569559e+02
5.693123334840066718e+00,5.360330165190604390e+01,5.570943095254112620e+01,1.205972821273038846e+02
5.244446500502659703e+00,5.456950815752345818e+01,5.371116515240306910e+01,1.190493771634152296e+02
2.232942910732706121e+00,5.534044957914845497e+01,5.122596629499430776e+01,1.158896836552388407e+02
1.695883287564861286e+00,5.555711693828335740e+01,5.106571118723528002e+01,1.165886538105613681e+02
4.117484857594998715e+00,5.456049173442431055e+01,5.188072418770784822e+01,1.144868656303738845e+02
3.725827658129047482e+00,5.440340387758982388e+01,5.116348488926566773e+01,1.160005248726543670e+02
4.250317034657185467e+00,5.484964966369301465e+01,5.192644268483526560e+01,1.148719249827539954e+02
4.705056967583845839e+00,5.496757068873132113e+01,5.254639980050426828e+01,1.159750633485563753e+02
4.392828993751717981e+00,5.650309797187531302e+01,5.192617996260184299e+01,1.176241142033802873e+02
2.724476067659183709e+00,5.501371153013017334e+01,5.207619080250616150e+01,1.180591414188387631e+02
3.796290633791258973e+00,5.587733215430262845e+01,5.275138839439738803e+01,1.167931401745112936e+02
6.198586486075436497e+00,5.591355307396158025e+01,5.319630132176384762e+01,1.181441090197745183e+02
4.929409466897039849e+00,5.565562724564573927e+01,5.374647107022975234e+01,1.201163725710885473e+02
2.888875640306372006e+00,5.637475999620126998e+01,5.462045187714770123e+01,1.169970133503091887e+02
4.635509737140446340e+00,5.814836860120448847e+01,5.306270830223785850e+01,1.188938350644134232e+02
4.020371464729289634e+00,5.466636600631530740e+01,5.182573390504421695e+01,1.181482827749639597e+02
3.824586007624345640e+00,5.615624965718635764e+01,5.135445446131153346e+01,1.191061373893171691e+02
4.116851368515272114e+00,5.528648959670571372e+01,5.056870022897642514e+01,1.164924223725166428e+02
4.530920080618212609e+00,5.457729560748675368e+01,5.183473606385470589e+01,1.173751953986261327e+02
2.063439813284882351e+00,5.498997066225188490e+01,5.077625949204188771e+01,1.160825358300095616e+02
1.547306878392587404e+00,5.289964960886727141e+01,5.117642990485774845e+01,1.156738397694547302e+02
1.764062085273412794e+00,5.426958045704324718e+01,5.174752570213442482e+01,1.134821728359821691e+02
1.302865904230283700e+00,5.392996126177690286e+01,5.185045753367340637e+01,1.133268910088160482e+02
3.323433491981209187e+00,5.557664779917681841e+01,4.857155669133426557e+01,1.153846193227878416e+02
2.407131602136546089e+00,5.573748619774936941e+01,4.920541665664208608e+01,1.175411937123908217e+02
3.022444177433217583e+00,5.457109950391316744e+01,4.878583144082654854e+01,1.168515662969960118e+02
1.885955497638519107e+00,5.481284656470420913e+01,5.013735440732983051e+01,1.171733680652367724e+02
4.317467747969379488e+00,5.525477570890096501e+01,4.951768925765519214e+01,1.141183799886879768e+02
4.876370912689959702e+00,5.514718884718514147e+01,5.006854981741305011e+01,1.141181547027151453e+02
3.818536526983780544e+00,5.605226583168561660e+01,5.096878226531194400e+01,1.147111846527578649e+02
7.342115849544089912e+00,5.626743869147743737e+01,4.929184655380769442e+01,1.149919743519324697e+02
6.534018988612019463e+00,5.574399999187055244e+01,4.828166484714646600e+01,1.160349029125144540e+02
5.686668902532498571e+00,5.389499231973284310e+01,4.818018227718974344e+01,1.147874172603848706e+02
4.720128851665528202e+00,5.452561496482266534e+01,4.789107832945800425e+01,1.113148294079724252e+02
5.913805153799537528e+00,5.488587127584413849e+01,4.870142218963063385e+01,1.127306819053277565e+02
3.997049614894541580e+00,5.704062968019770352e+01,4.941171781343123115e+01,1.118011090194928983e+02
4.155222045585285073e+00,5.663197325544253857e+01,4.945253348942691929e+01,1.128352412653999721e+02
1.984596540372871809e+00,5.478909627486049772e+01,4.910449878910630161e+01,1.132690439886796412e+02
1.489610692803694736e+00,5.475736053335213427e+01,4.844461539212517920e+01,1.172674156237352321e+02
2.791854392691873521e+00,5.404523376774377397e+01,4.977968226196493617e+01,1.193203230922495379e+02
1.227518019386058201e+00,5.302908698085147421e+01,4.912692527766714790e+01,1.197590425221118693e+02
5.674963971604205515e-01,5.125436058757415481e+01,4.955574239208937826e+01,1.181135303525226590e+02
1.635536413742018969e+00,5.131286041480107940e+01,4.876482142158670285e+01,1.158263871221442969e+02
7.404622607898843079e-01,5.190263422040147390e+01,4.882983805779949904e+01,1.167928539628341298e+02
1.425429294579281247e+00,5.368208602072836300e+01,5.004873668779329421e+01,1.183673938640553587e+02
7.185015690305528446e-01,5.199374753857308207e+01,4.933199824978323988e+01,1.193048030873420231e+02
1.010629783768557166e+00,5.203543879797618388e+01,4.898892781937188090e+01,1.170946830599119295e+02
7.647135249745744545e-01,5.240844517018764037e+01,4.817555090777744198e+01,1.193291509862444286e+02
3.347871059992798770e+00,5.137775686125327468e+01,4.813441144302394292e+01,1.188843029043642332e+02
1.635118028136328450e+00,5.098935852692348192e+01,4.937379988444703827e+01,1.180978274328765281e+02
1.117313586901463651e+00,5.149674263476625669e+01,4.887044376556997349e+01,1.194326474052315916e+02
1.698753337061212898e+00,5.240411995095718112e+01,4.819907243203520864e+01,1.189759603261900764e+02
2.613127300939688813e-01,5.184637472436278927e+01,4.806047046197745232e+01,1.182126827105776954e+02
1.278787612553432096e+00,5.223197393524976206e+01,4.654458785572878554e+01,1.176665900821057136e+02
3.844566331033579809e-01,5.113209472042444759e+01,4.623352734730899272e+01,1.159614181305667699e+02
5.530126155473541472e-01,5.088393360029122192e+01,4.809728752434856602e+01,1.170142779721165738e+02
3.120783387603790260e+00,5.140421359818937219e+01,4.794596593548094887e+01,1.183762044040025074e+02
1.089727702461700698e+00,5.168989048179625456e+01,4.713501129880245344e+01,1.178974861625383994e+02
3.340434121583710336e+00,5.202654792665423145e+01,4.751803409474185003e+01,1.174673799839043937e+02
2.484834044315915147e+00,5.235673571286721995e+01,4.728296719648779600e+01,1.177337124939002138e+02
1.381246958615114817e+00,4.964002562087431158e+01,4.708566738902393212e+01,1.177769494936988934e+02
3.233999428730195635e+00,4.870072783722311272e+01,4.687362948020318498e+01,1.160746107549367849e+02
4.143121910397720598e+00,5.117790232441169707e+01,4.948706150101202894e+01,1.162802195223732014e+02
5.366877669100446724e+00,5.143466851259298522e+01,4.804618807069931563e+01,1.142847447100201208e+02
3.661697154912834762e+00,5.084843793133056522e+01,4.843512655490172847e+01,1.138888085818939402e+02
3.482178065533191091e+00,5.194249238770935051e+01,4.911167466905617829e+01,1.114514871808495400e+02
3.813579047304004543e+00,5.232921917671190926e+01,4.810600219898451257e+01,1.133169703288651959e+02
1.330717572289034756e+00,5.173140277588250058e+01,4.853416793596607448e+01,1.148157836045614459e+02
1.748188912763601222e+00,4.980973727305394760e+01,4.680657335852071554e+01,1.149600256570306414e+02
7.170537840235760019e-01,5.115490110639604637e+01,4.539761479468876360e+01,1.168420422753878682e+02
1.578245435839636057e+00,5.012212771603620354e+01,4.488887424521748670e+01,1.191223855932611855e+02
2.008293211949597090e+00,4.898091630096160998e+01,4.561125935754996163e+01,1.186146896341191876e+02
2.912734550875974548e+00,4.823193134064455734e+01,4.570808308767315964e+01,1.206712161869960340e+02
9.604476706834449429e-01,4.774105754858938155e+01,4.521335141131661572e+01,1.201624392018911180e+02
2.672834854821448114e-01,4.940535006940957885e+01,4.478030780525006094e+01,1.202397140449227209e+02
1.444209252449527581e+00,4.907741358533120746e+01,4.432183461451054285e+01,1.205431549034235132e+02
2.465084312874839867e+00,4.882496176300978874e+01,4.396900197755683593e+01,1.187820129392312367e+02
2.687792204558735687e+00,4.738228570755564562e+01,4.360557243131895433e+01,1.195061609822584359e+02
1.869661586604353110e+00,4.673521683372862157e+01,4.374566907064876631e+01,1.169652815435858173e+02
1.864501740061006219e+00,4.750340907507219868e+01,4.485639575495398645e+01,1.177734992522558173e+02
3.516237085646580773e+00,4.924091085598767137e+01,4.611222015394877616e+01,1.165809441162680145e+02
4.360472280280877300e+00,4.726650132073436339e+01,4.610370724013728250e+01,1.165792089258178663e+02
1.051755486422298880e+00,4.838487670809482921e+01,4.693304794983536965e+01,1.167433343867820099e+02
4.203461676359181998e-01,5.054211972258995900e+01,4.709509246828638140e+01,1.175758193596766006e+02
1.503798457966547764e+00,4.961403183878086764e+01,4.703713933160552330e+01,1.171886433934598699e+02
2.999035571750637175e+00,5.080278948596980371e+01,4.718968350491691410e+01,1.175262919909257846e+02
1.444042882944999828e+00,5.076496583738725832e+01,4.725564145353685319e+01,1.178823825944635217e+02
2.361865629077950779e-01,5.037111921554441096e+01,4.792365387448892022e+01,1.166825801857543894e+02
2.504309666044617910e-01,5.000439088824425937e+01,4.808436819596172285e+01,1.168116237496828234e+02
7.926146754663732086e-01,4.876949582103533487e+01,4.780420342376835663e+01,1.176088077497298201e+02
4.796261288502931541e-01,4.878388907441119926e+01,4.724896229725258223e+01,1.183087418283149503e+02
2.639652220910437275e-01,5.019685788534986415e+01,4.722153887989043142e+01,1.147244323982465630e+02
2.443563865605918317e-01,4.936202225479774341e+01,4.596210481547233684e+01,1.133979291286273678e+02
8.893512596054455877e-01,5.044372737679245233e+01,4.761325412433491522e+01,1.151058363707005867e+02
1.064451921789345334e+00,5.007407579238618922e+01,4.764519602161732337e+01,1.143324885232450612e+02
2.135312373572828548e+00,4.942957251479450775e+01,4.691916877151209064e+01,1.123886060183115774e+02
3.220118096122603468e+00,4.996906891334761980e+01,4.735331558927982343e+01,1.120220261189077604e+02
2.317503800253522872e+00,5.064223198003143978e+01,4.725481913239067921e+01,1.115383286568512489e+02
2.420945376153599060e+00,5.171934751571502176e+01,4.664909250287868758e+01,1.100599299563983209e+02
9.962643391753666089e-01,5.175094064356955670e+01,4.615220651039472699e+01,1.135486915639404657e+02
4.929831082176279744e-01,5.066097934718477802e+01,4.759028232895175847e+01,1.157212089272257458e+02
2.156869521976370052e+00,5.105257558166588439e+01,4.795463584640627630e+01,1.142091673425805709e+02
1.656498402717585749e+00,5.006195430543379388e+01,4.666898810074724935e+01,1.171505621253211018e+02
1.188887545813871904e+00,5.059606250070856959e+01,4.926550342387564996e+01,1.184375365129518087e+02
6.846498031190866307e-01,5.137347823016892079e+01,4.896789499954921610e+01,1.202992689671676771e+02
3.328045412265179803e-01,5.159047457579659124e+01,4.836016771702209383e+01,1.198550505381141846e+02
1.282115225755241728e+00,5.157048173666039048e+01,4.886132109036631732e+01,1.178621045408906554e+02
3.647969315872635621e-01,5.167944508692346517e+01,4.731269866615738096e+01,1.195424660900777951e+02
1.748097606671660920e+00,5.192043810107402635e+01,4.876656964162805252e+01,1.179270714722081124e+02
8.398346609189780709e-01,5.141907093174018684e+01,4.909652523597927143e+01,1.185917100997426274e+02
1.623551425002124127e+00,5.148312515913479359e+01,4.768039742217791144e+01,1.166977728736191295e+02
1.335729673973931053e+00,5.215727036722962850e+01,4.806062067175294317e+01,1.168221042053197181e+02
1.292769510930515064e+00,5.200567490078230293e+01,4.754930677372990289e+01,1.150582313067356921e+02
2.411053602986532596e+00,5.093519361035162518e+01,4.755262732367385325e+01,1.193813688772542037e+02
2.919877972500636076e+00,4.894586447396665108e+01,4.654270377075994958e+01,1.191573763795460934e+02
